::ffff:188.143.232.103 - - [07/Mar/2016:20:21:33 +0000] "GET /php-my-admin/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:33 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:34 +0000] "GET /phpMyAdmin-2.2.3/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:34 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:35 +0000] "GET /phpMyAdmin-2.2.6/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:35 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:35 +0000] "GET /phpMyAdmin-2.5.1/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:36 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:36 +0000] "GET /phpMyAdmin-2.5.4/ HTTP/1.1" 302 56 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
::ffff:188.143.232.103 - - [07/Mar/2016:20:21:36 +0000] "GET /login HTTP/1.1" 200 705 "http://45.55.51.249/" "Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
